items,support,ordered_statistics
"frozenset({'23202', '23203', '23200'})",0.007661109,"[OrderedStatistic(items_base=frozenset({'23202', '23200'}), items_add=frozenset({'23203'}), confidence=0.7053941908713693, lift=14.26863910249379)]"
"frozenset({'23203', '23209', '23200'})",0.00590356,"[OrderedStatistic(items_base=frozenset({'23209', '23200'}), items_add=frozenset({'23203'}), confidence=0.7660818713450293, lift=15.496223085821514)]"
"frozenset({'23203', '23201', '23209'})",0.006128887,"[OrderedStatistic(items_base=frozenset({'23201', '23209'}), items_add=frozenset({'23203'}), confidence=0.7727272727272728, lift=15.630645562277287)]"
"frozenset({'23203', '23208', '23202'})",0.006309148,"[OrderedStatistic(items_base=frozenset({'23203', '23208'}), items_add=frozenset({'23202'}), confidence=0.7035175879396984, lift=20.065623748562867)]"
"frozenset({'23203', '23209', '23202'})",0.009283461,"[OrderedStatistic(items_base=frozenset({'23209', '23202'}), items_add=frozenset({'23203'}), confidence=0.8306451612903226, lift=16.802202487723118)]"
"frozenset({'85099B', '85099C', '23202'})",0.005047319,"[OrderedStatistic(items_base=frozenset({'85099C', '23202'}), items_add=frozenset({'85099B'}), confidence=0.7088607594936709, lift=9.573718961147021)]"
"frozenset({'23203', '23206', '23209'})",0.007390717,"[OrderedStatistic(items_base=frozenset({'23203', '23206'}), items_add=frozenset({'23209'}), confidence=0.703862660944206, lift=15.357632690611535)]"
"frozenset({'23203', '23207', '23209'})",0.005588103,"[OrderedStatistic(items_base=frozenset({'23203', '23207'}), items_add=frozenset({'23209'}), confidence=0.738095238095238, lift=16.104555883316944)]"
"frozenset({'23203', '23208', '23209'})",0.007300586,"[OrderedStatistic(items_base=frozenset({'23203', '23208'}), items_add=frozenset({'23209'}), confidence=0.8140703517587939, lift=17.76226264063681)]"
"frozenset({'23203', '85099B', '23209'})",0.009148265,"[OrderedStatistic(items_base=frozenset({'85099B', '23209'}), items_add=frozenset({'23203'}), confidence=0.7898832684824904, lift=15.97767523028848)]"
"frozenset({'23265', '23263', '23264'})",0.005452907,"[OrderedStatistic(items_base=frozenset({'23263', '23264'}), items_add=frozenset({'23265'}), confidence=0.8013245033112584, lift=71.699156163213), OrderedStatistic(items_base=frozenset({'23265', '23264'}), items_add=frozenset({'23263'}), confidence=0.7515527950310559, lift=42.32730081659678)]"
"frozenset({'23263', '23264', '23266'})",0.005452907,"[OrderedStatistic(items_base=frozenset({'23263', '23264'}), items_add=frozenset({'23266'}), confidence=0.8013245033112584, lift=64.65960264900663), OrderedStatistic(items_base=frozenset({'23264', '23266'}), items_add=frozenset({'23263'}), confidence=0.7289156626506024, lift=41.0523821173017)]"
"frozenset({'23263', '23265', '23266'})",0.006444344,"[OrderedStatistic(items_base=frozenset({'23263', '23265'}), items_add=frozenset({'23266'}), confidence=0.8125, lift=65.56136363636364), OrderedStatistic(items_base=frozenset({'23263', '23266'}), items_add=frozenset({'23265'}), confidence=0.7771739130434783, lift=69.5382626227209), OrderedStatistic(items_base=frozenset({'23265', '23266'}), items_add=frozenset({'23263'}), confidence=0.7814207650273224, lift=44.009458822224076)]"
"frozenset({'23265', '23264', '23266'})",0.005768364,"[OrderedStatistic(items_base=frozenset({'23265', '23264'}), items_add=frozenset({'23266'}), confidence=0.7950310559006212, lift=64.1517786561265), OrderedStatistic(items_base=frozenset({'23264', '23266'}), items_add=frozenset({'23265'}), confidence=0.7710843373493976, lift=68.9933929265449)]"
"frozenset({'23295', '23293', '23294'})",0.006804867,"[OrderedStatistic(items_base=frozenset({'23293', '23294'}), items_add=frozenset({'23295'}), confidence=0.7401960784313725, lift=45.12349170437405), OrderedStatistic(items_base=frozenset({'23295', '23294'}), items_add=frozenset({'23293'}), confidence=0.7743589743589744, lift=36.55962902345881)]"
"frozenset({'23296', '23293', '23294'})",0.006173952,"[OrderedStatistic(items_base=frozenset({'23296', '23294'}), items_add=frozenset({'23293'}), confidence=0.791907514450867, lift=37.38814413971221)]"
"frozenset({'23295', '23293', '23296'})",0.006534475,"[OrderedStatistic(items_base=frozenset({'23295', '23296'}), items_add=frozenset({'23293'}), confidence=0.7552083333333334, lift=35.65547429078014)]"
"frozenset({'23296', '23295', '23294'})",0.00590356,"[OrderedStatistic(items_base=frozenset({'23296', '23294'}), items_add=frozenset({'23295'}), confidence=0.7572254335260116, lift=46.161627389951086)]"
"frozenset({'82483', '82494L', '82482'})",0.006759802,"[OrderedStatistic(items_base=frozenset({'82483', '82482'}), items_add=frozenset({'82494L'}), confidence=0.7425742574257427, lift=19.948816915589866), OrderedStatistic(items_base=frozenset({'82483', '82494L'}), items_add=frozenset({'82482'}), confidence=0.7812500000000001, lift=19.39142897091723)]"
"frozenset({'82494L', '82482', '82486'})",0.006219018,"[OrderedStatistic(items_base=frozenset({'82494L', '82486'}), items_add=frozenset({'82482'}), confidence=0.7379679144385025, lift=18.31712306643218)]"
"frozenset({'85123A', '82494L', '82482'})",0.008156827,"[OrderedStatistic(items_base=frozenset({'82494L', '85123A'}), items_add=frozenset({'82482'}), confidence=0.7015503875968991, lift=17.41320257357404)]"
"frozenset({'82483', '82494L', '82486'})",0.00590356,"[OrderedStatistic(items_base=frozenset({'82494L', '82486'}), items_add=frozenset({'82483'}), confidence=0.7005347593582887, lift=28.31487488189513)]"
"frozenset({'82580', '82578', '82581'})",0.006083822,"[OrderedStatistic(items_base=frozenset({'82580', '82578'}), items_add=frozenset({'82581'}), confidence=0.7803468208092486, lift=56.403569881945366), OrderedStatistic(items_base=frozenset({'82578', '82581'}), items_add=frozenset({'82580'}), confidence=0.888157894736842, lift=50.79439093868692)]"
"frozenset({'84596B', '84596G', '84596F'})",0.005002253,"[OrderedStatistic(items_base=frozenset({'84596G'}), items_add=frozenset({'84596B', '84596F'}), confidence=0.7025316455696202, lift=68.97866024420297), OrderedStatistic(items_base=frozenset({'84596B', '84596G'}), items_add=frozenset({'84596F'}), confidence=0.8538461538461539, lift=65.56002129358531), OrderedStatistic(items_base=frozenset({'84596G', '84596F'}), items_add=frozenset({'84596B'}), confidence=0.8951612903225806, lift=54.871903404027805)]"
"frozenset({'84997A', '84997C', '84997B'})",0.005137449,"[OrderedStatistic(items_base=frozenset({'84997A', '84997C'}), items_add=frozenset({'84997B'}), confidence=0.8201438848920862, lift=55.31608755548751)]"
"frozenset({'84997A', '84997D', '84997B'})",0.005543037,"[OrderedStatistic(items_base=frozenset({'84997A', '84997B'}), items_add=frozenset({'84997D'}), confidence=0.7365269461077845, lift=38.27525277314224), OrderedStatistic(items_base=frozenset({'84997A', '84997D'}), items_add=frozenset({'84997B'}), confidence=0.7735849056603774, lift=52.17583299879566)]"
"frozenset({'84997A', '84997D', '84997C'})",0.005317711,"[OrderedStatistic(items_base=frozenset({'84997A', '84997C'}), items_add=frozenset({'84997D'}), confidence=0.8489208633093526, lift=44.11605142115816), OrderedStatistic(items_base=frozenset({'84997A', '84997D'}), items_add=frozenset({'84997C'}), confidence=0.7421383647798743, lift=53.12274294988842)]"
"frozenset({'84997D', '84997C', '84997B'})",0.006038756,"[OrderedStatistic(items_base=frozenset({'84997C', '84997B'}), items_add=frozenset({'84997D'}), confidence=0.788235294117647, lift=40.962391513982645)]"
"frozenset({'85099B', '85099F', '85099C'})",0.007030194,"[OrderedStatistic(items_base=frozenset({'85099F', '85099C'}), items_add=frozenset({'85099B'}), confidence=0.7499999999999999, lift=10.129336579427875)]"
"frozenset({'22355', '20724', '20719', '20723'})",0.005137449,"[OrderedStatistic(items_base=frozenset({'20724', '20719', '20723'}), items_add=frozenset({'22355'}), confidence=0.7124999999999999, lift=26.48304020100502), OrderedStatistic(items_base=frozenset({'22355', '20719', '20723'}), items_add=frozenset({'20724'}), confidence=0.8028169014084506, lift=23.5953735658987)]"
"frozenset({'20724', '22355', '22356', '20723'})",0.005002253,"[OrderedStatistic(items_base=frozenset({'22355', '22356', '20723'}), items_add=frozenset({'20724'}), confidence=0.8604651162790697, lift=25.28969659633451)]"
"frozenset({'20726', '20725', '20728', '20727'})",0.00648941,"[OrderedStatistic(items_base=frozenset({'20726', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7272727272727273, lift=12.133971291866029)]"
"frozenset({'22382', '20726', '20725', '20727'})",0.00716539,"[OrderedStatistic(items_base=frozenset({'20726', '22382', '20727'}), items_add=frozenset({'20725'}), confidence=0.7535545023696683, lift=12.572461960588676)]"
"frozenset({'22383', '20726', '20725', '20727'})",0.007210455,"[OrderedStatistic(items_base=frozenset({'22383', '20726', '20727'}), items_add=frozenset({'20725'}), confidence=0.7619047619047619, lift=12.711779448621552)]"
"frozenset({'20726', '20725', '22384', '20727'})",0.006849932,"[OrderedStatistic(items_base=frozenset({'20726', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.7562189054726368, lift=12.616915422885572)]"
"frozenset({'22662', '20726', '20725', '20727'})",0.005002253,"[OrderedStatistic(items_base=frozenset({'22662', '20726', '20727'}), items_add=frozenset({'20725'}), confidence=0.7449664429530201, lift=12.429176969268807)]"
"frozenset({'23206', '20726', '20725', '20727'})",0.005588103,"[OrderedStatistic(items_base=frozenset({'23206', '20726', '20727'}), items_add=frozenset({'20725'}), confidence=0.7337278106508875, lift=12.241669261912175)]"
"frozenset({'22382', '20726', '20725', '20728'})",0.007075259,"[OrderedStatistic(items_base=frozenset({'20726', '22382', '20728'}), items_add=frozenset({'20725'}), confidence=0.7336448598130841, lift=12.24028529267093)]"
"frozenset({'22383', '20726', '20725', '20728'})",0.007390717,"[OrderedStatistic(items_base=frozenset({'22383', '20726', '20728'}), items_add=frozenset({'20725'}), confidence=0.7663551401869159, lift=12.786030496802754)]"
"frozenset({'20726', '20725', '20728', '22384'})",0.007120324,"[OrderedStatistic(items_base=frozenset({'20726', '20728', '22384'}), items_add=frozenset({'20725'}), confidence=0.7939698492462312, lift=13.24676011637133)]"
"frozenset({'23206', '20726', '20725', '20728'})",0.005182515,"[OrderedStatistic(items_base=frozenset({'23206', '20726', '20728'}), items_add=frozenset({'20725'}), confidence=0.7467532467532467, lift=12.45898838004101)]"
"frozenset({'22383', '22382', '20726', '20725'})",0.007525913,"[OrderedStatistic(items_base=frozenset({'22383', '20726', '22382'}), items_add=frozenset({'20725'}), confidence=0.7625570776255707, lift=12.722662821437153)]"
"frozenset({'22382', '20726', '20725', '22384'})",0.007300586,"[OrderedStatistic(items_base=frozenset({'20726', '22382', '22384'}), items_add=frozenset({'20725'}), confidence=0.7980295566502463, lift=13.314493129375162)]"
"frozenset({'22662', '22382', '20726', '20725'})",0.006534475,"[OrderedStatistic(items_base=frozenset({'22662', '20726', '20725'}), items_add=frozenset({'22382'}), confidence=0.8285714285714286, lift=18.367632367632368), OrderedStatistic(items_base=frozenset({'22662', '20726', '22382'}), items_add=frozenset({'20725'}), confidence=0.7754010695187165, lift=12.93695468618069)]"
"frozenset({'23206', '22382', '20726', '20725'})",0.005858495,"[OrderedStatistic(items_base=frozenset({'23206', '20726', '22382'}), items_add=frozenset({'20725'}), confidence=0.7386363636363636, lift=12.323564593301436)]"
"frozenset({'22383', '20726', '20725', '22384'})",0.007435782,"[OrderedStatistic(items_base=frozenset({'22383', '20726', '22384'}), items_add=frozenset({'20725'}), confidence=0.8333333333333333, lift=13.903508771929824)]"
"frozenset({'22383', '22662', '20726', '20725'})",0.006038756,"[OrderedStatistic(items_base=frozenset({'22662', '20726', '20725'}), items_add=frozenset({'22383'}), confidence=0.7657142857142858, lift=15.984195672624649), OrderedStatistic(items_base=frozenset({'22383', '22662', '20726'}), items_add=frozenset({'20725'}), confidence=0.8121212121212121, lift=13.549601275917064)]"
"frozenset({'22383', '23206', '20726', '20725'})",0.005993691,"[OrderedStatistic(items_base=frozenset({'22383', '23206', '20726'}), items_add=frozenset({'20725'}), confidence=0.7732558139534884, lift=12.901162790697674)]"
"frozenset({'22383', '23209', '20726', '20725'})",0.005047319,"[OrderedStatistic(items_base=frozenset({'22383', '20726', '23209'}), items_add=frozenset({'20725'}), confidence=0.7466666666666667, lift=12.457543859649123)]"
"frozenset({'22662', '20726', '20725', '22384'})",0.005407841,"[OrderedStatistic(items_base=frozenset({'22662', '20726', '22384'}), items_add=frozenset({'20725'}), confidence=0.8391608391608393, lift=14.000736105999266)]"
"frozenset({'23206', '20726', '20725', '22384'})",0.005317711,"[OrderedStatistic(items_base=frozenset({'23206', '20726', '22384'}), items_add=frozenset({'20725'}), confidence=0.8027210884353742, lift=13.392767633369136)]"
"frozenset({'23206', '23209', '20726', '20725'})",0.005497972,"[OrderedStatistic(items_base=frozenset({'23209', '20726', '20725'}), items_add=frozenset({'23206'}), confidence=0.7176470588235293, lift=18.137344231542272), OrderedStatistic(items_base=frozenset({'23206', '20726', '23209'}), items_add=frozenset({'20725'}), confidence=0.7577639751552795, lift=12.64269369074861)]"
"frozenset({'22383', '20725', '20728', '20727'})",0.008246958,"[OrderedStatistic(items_base=frozenset({'22383', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7261904761904762, lift=12.115914786967418)]"
"frozenset({'22384', '20725', '20728', '20727'})",0.008697612,"[OrderedStatistic(items_base=frozenset({'20725', '20728', '20727'}), items_add=frozenset({'22384'}), confidence=0.7338403041825096, lift=17.122940430925222), OrderedStatistic(items_base=frozenset({'22384', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7394636015325671, lift=12.33736640451704)]"
"frozenset({'23206', '20725', '20728', '20727'})",0.005407841,"[OrderedStatistic(items_base=frozenset({'23206', '20728', '20727'}), items_add=frozenset({'20725'}), confidence=0.7017543859649124, lift=11.708217913204063)]"
"frozenset({'22382', '20725', '22384', '20727'})",0.007616043,"[OrderedStatistic(items_base=frozenset({'22382', '22384', '20727'}), items_add=frozenset({'20725'}), confidence=0.747787610619469, lift=12.476245924545877)]"
"frozenset({'22662', '22382', '20725', '20727'})",0.00590356,"[OrderedStatistic(items_base=frozenset({'22662', '20725', '20727'}), items_add=frozenset({'22382'}), confidence=0.7616279069767442, lift=16.883639616197755), OrderedStatistic(items_base=frozenset({'22662', '22382', '20727'}), items_add=frozenset({'20725'}), confidence=0.7119565217391305, lift=11.878432494279176)]"
